"","venn_group","gene","comparison","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cell_type","Regulation"
"823","Shared","Akt3","24hrvs1hr_PTZ",5.12563494083517e-07,-0.3880614018099,0.994,0.997,0.0120160259917999,"ExcitatoryNeuronsImmatureDG","Down"
"824","Shared","Akt3","24hrvs1hr_PTZ",1.37465975830203e-13,-0.28423034676219,0.968,0.982,3.22261487138746e-09,"ExcitatoryNeuronsMatureDG","Down"
"825","Shared","Itm2c","24hrvs1hr_PTZ",4.3105203506092e-24,-1.54573366582248,0.086,0.25,1.01051528579332e-19,"ExcitatoryNeuronsCA1","Down"
"826","Shared","Itm2c","24hrvs1hr_PTZ",5.56098796947102e-07,-0.818412700433383,0.161,0.291,0.0130366240968309,"ExcitatoryNeuronsCA3","Down"
"827","Shared","Itm2c","24hrvs1hr_PTZ",5.87734305712735e-27,-1.70032327860044,0.102,0.309,1.37782553288236e-22,"ExcitatoryNeuronsMatureDG","Down"
"828","Shared","Ppia","24hrvs1hr_PTZ",9.74965621015821e-24,-0.762243662196609,0.401,0.614,2.28561190534739e-19,"ExcitatoryNeuronsCA1","Down"
"829","Shared","Ppia","24hrvs1hr_PTZ",1.36374684138192e-20,-0.941730593202414,0.363,0.642,3.19703172025164e-16,"ExcitatoryNeuronsCA3","Down"
"830","Shared","Ppia","24hrvs1hr_PTZ",1.20681648892259e-07,-0.420629303093556,0.351,0.495,0.00282913989498122,"ExcitatoryNeuronsMatureDG","Down"
"831","Shared","Gapdh","24hrvs1hr_PTZ",1.67875071513276e-23,-0.876406737056897,0.248,0.452,3.93549530148574e-19,"ExcitatoryNeuronsCA1","Down"
"832","Shared","Gapdh","24hrvs1hr_PTZ",1.28230477489247e-14,-0.938233726301197,0.249,0.471,3.00610708378043e-10,"ExcitatoryNeuronsCA3","Down"
"833","Shared","Gapdh","24hrvs1hr_PTZ",9.3325222481662e-13,-0.682605309222047,0.191,0.352,2.1878231906376e-08,"ExcitatoryNeuronsMatureDG","Down"
"834","Shared","Nisch","24hrvs1hr_PTZ",3.09797472943931e-23,0.742790218802966,0.671,0.538,7.26258215822458e-19,"ExcitatoryNeuronsCA1","Up"
"835","Shared","Nisch","24hrvs1hr_PTZ",5.90189167070085e-08,0.55551656792974,0.641,0.53,0.0013835804643624,"ExcitatoryNeuronsCA3","Up"
"836","Shared","Nisch","24hrvs1hr_PTZ",1.55225696802219e-06,0.543472053086204,0.588,0.546,0.0363895601013443,"ExcitatoryNeuronsMatureDG","Up"
"837","Shared","Atp6v0c","24hrvs1hr_PTZ",5.52696387081908e-23,-0.775956638094053,0.363,0.574,1.29568614023612e-18,"ExcitatoryNeuronsCA1","Down"
"838","Shared","Atp6v0c","24hrvs1hr_PTZ",2.13212254970701e-16,-0.809618998880775,0.355,0.605,4.99833489327814e-12,"ExcitatoryNeuronsCA3","Down"
"839","Shared","Atp6v0c","24hrvs1hr_PTZ",2.93262538279668e-16,-0.595843141409137,0.34,0.563,6.87495368489026e-12,"ExcitatoryNeuronsMatureDG","Down"
"840","Shared","Zc3h13","24hrvs1hr_PTZ",1.30169423169428e-22,-0.842081136354885,0.31,0.509,3.05156178736089e-18,"ExcitatoryNeuronsCA1","Down"
"841","Shared","Zc3h13","24hrvs1hr_PTZ",2.09718589353476e-11,-0.77497588784488,0.315,0.499,4.91643289021354e-07,"ExcitatoryNeuronsCA3","Down"
"842","Shared","Zc3h13","24hrvs1hr_PTZ",2.10567280754845e-06,-0.449292338832238,0.238,0.343,0.0493632876273582,"ExcitatoryNeuronsMatureDG","Down"
"843","Shared","Ubb","24hrvs1hr_PTZ",2.68461186501986e-22,-0.929019316406474,0.216,0.41,6.29353559516605e-18,"ExcitatoryNeuronsCA1","Down"
"844","Shared","Ubb","24hrvs1hr_PTZ",2.16026461133906e-09,-0.837289070842075,0.24,0.409,5.06430832836215e-05,"ExcitatoryNeuronsCA3","Down"
"845","Shared","Ubb","24hrvs1hr_PTZ",1.15449948386188e-12,-0.79648664142421,0.163,0.313,2.70649314001742e-08,"ExcitatoryNeuronsMatureDG","Down"
"846","Shared","Cnksr2","24hrvs1hr_PTZ",1.84757971165794e-21,-0.483476370330182,0.962,0.969,4.33128111803972e-17,"ExcitatoryNeuronsCA1","Down"
"847","Shared","Cnksr2","24hrvs1hr_PTZ",5.05545239989123e-09,-0.434192688256466,0.941,0.956,0.00011851497061065,"ExcitatoryNeuronsCA3","Down"
"848","Shared","Cnksr2","24hrvs1hr_PTZ",1.45926666789869e-61,-0.95560827730929,0.925,0.977,3.42095884955491e-57,"ExcitatoryNeuronsMatureDG","Down"
"849","Shared","Nbea","24hrvs1hr_PTZ",2.11953627580841e-20,-0.250898179876575,0.999,0.999,4.96882889137765e-16,"ExcitatoryNeuronsCA1","Down"
"850","Shared","Nbea","24hrvs1hr_PTZ",6.45184593279124e-23,-0.349113789209395,1,1,1.51250624202425e-18,"ExcitatoryNeuronsCA3","Down"
"851","Shared","Nbea","24hrvs1hr_PTZ",2.52491356279313e-33,-0.371877568928605,1,1,5.91915486525593e-29,"ExcitatoryNeuronsMatureDG","Down"
"852","Shared","Mbd5","24hrvs1hr_PTZ",3.14304561317426e-20,-0.351655302087318,0.896,0.954,7.36824183096443e-16,"ExcitatoryNeuronsCA1","Down"
"853","Shared","Mbd5","24hrvs1hr_PTZ",6.72713813970638e-08,-0.278614140861376,0.938,0.954,0.00157704299409137,"ExcitatoryNeuronsCA3","Down"
"854","Shared","Mbd5","24hrvs1hr_PTZ",1.12020973508048e-17,-0.444657631107197,0.917,0.941,2.62610768194916e-13,"ExcitatoryNeuronsMatureDG","Down"
"855","Shared","Kansl1","24hrvs1hr_PTZ",4.71269931193686e-20,0.481963751064359,0.831,0.765,1.10479809969736e-15,"ExcitatoryNeuronsCA1","Up"
"856","Shared","Kansl1","24hrvs1hr_PTZ",3.10047470838322e-10,0.434213746925914,0.87,0.82,7.26844285886279e-06,"ExcitatoryNeuronsCA3","Up"
"857","Shared","Kansl1","24hrvs1hr_PTZ",2.50892026325134e-12,0.453164042296792,0.77,0.647,5.88166177314011e-08,"ExcitatoryNeuronsMatureDG","Up"
"858","Shared","Atp6v0b","24hrvs1hr_PTZ",4.73128842804199e-20,0.585324585841478,0.763,0.695,1.10915594618588e-15,"ExcitatoryNeuronsCA1","Up"
"859","Shared","Atp6v0b","24hrvs1hr_PTZ",4.64102635452558e-14,0.576889067768367,0.861,0.763,1.08799580829143e-09,"ExcitatoryNeuronsCA3","Up"
"860","Shared","Atp6v0b","24hrvs1hr_PTZ",4.7499241527967e-09,0.524163031279966,0.672,0.636,0.00011135247191401,"ExcitatoryNeuronsMatureDG","Up"
"861","Shared","Mirg","24hrvs1hr_PTZ",1.42061350981382e-19,0.591309999327719,0.751,0.66,3.33034425105653e-15,"ExcitatoryNeuronsCA1","Up"
"862","Shared","Mirg","24hrvs1hr_PTZ",7.67169554660913e-13,0.579130963391389,0.808,0.715,1.79847558699158e-08,"ExcitatoryNeuronsCA3","Up"
"863","Shared","Mirg","24hrvs1hr_PTZ",2.26608120896835e-11,1.10765759470378,0.342,0.224,5.31237417818451e-07,"ExcitatoryNeuronsMatureDG","Up"
"864","Shared","Zeb2","24hrvs1hr_PTZ",2.11929939771456e-19,0.351125258329558,0.94,0.881,4.96827357806225e-15,"ExcitatoryNeuronsCA1","Up"
"865","Shared","Zeb2","24hrvs1hr_PTZ",4.75349193181969e-07,0.260080384588133,0.96,0.963,0.0111436111357649,"ExcitatoryNeuronsCA3","Up"
"866","Shared","Zeb2","24hrvs1hr_PTZ",1.14120387386911e-07,0.390624183884306,0.983,0.988,0.00267532424151136,"ExcitatoryNeuronsImmatureDG","Up"
"867","Shared","Zeb2","24hrvs1hr_PTZ",8.47749018209784e-07,0.258603619052832,0.92,0.868,0.019873780233892,"ExcitatoryNeuronsMatureDG","Up"
"868","Shared","Serinc1","24hrvs1hr_PTZ",2.1368998000517e-19,-0.646156874149787,0.391,0.582,5.00953420126119e-15,"ExcitatoryNeuronsCA1","Down"
"869","Shared","Serinc1","24hrvs1hr_PTZ",1.08802723641412e-11,-0.662471607226024,0.368,0.571,2.55066225032562e-07,"ExcitatoryNeuronsCA3","Down"
"870","Shared","Serinc1","24hrvs1hr_PTZ",9.12186210167919e-22,-0.727222790140081,0.367,0.628,2.13843813249665e-17,"ExcitatoryNeuronsMatureDG","Down"
"871","Shared","Cdk14","24hrvs1hr_PTZ",3.8437879580123e-19,-0.650312344240042,0.433,0.619,9.01099210996824e-15,"ExcitatoryNeuronsCA1","Down"
"872","Shared","Cdk14","24hrvs1hr_PTZ",1.67742469308642e-07,-0.336144336597316,0.85,0.927,0.00393238670800249,"ExcitatoryNeuronsCA3","Down"
"873","Shared","Cdk14","24hrvs1hr_PTZ",7.57300267047795e-16,-0.615787427069852,0.566,0.723,1.77533901604015e-11,"ExcitatoryNeuronsMatureDG","Down"
"874","Shared","Jph4","24hrvs1hr_PTZ",1.43108942079566e-18,0.73233445527613,0.572,0.44,3.35490292917126e-14,"ExcitatoryNeuronsCA1","Up"
"875","Shared","Jph4","24hrvs1hr_PTZ",6.21907891499783e-12,0.726668882067502,0.639,0.469,1.45793867004294e-07,"ExcitatoryNeuronsCA3","Up"
"876","Shared","Jph4","24hrvs1hr_PTZ",1.91039562597942e-18,0.782193577301182,0.629,0.509,4.47854046598354e-14,"ExcitatoryNeuronsMatureDG","Up"
"877","Shared","Klhl7","24hrvs1hr_PTZ",3.25241778296492e-18,-0.684951244790386,0.407,0.578,7.62464300860467e-14,"ExcitatoryNeuronsCA1","Down"
"878","Shared","Klhl7","24hrvs1hr_PTZ",1.14279194015438e-16,-0.846783268317767,0.348,0.579,2.67904714530392e-12,"ExcitatoryNeuronsCA3","Down"
"879","Shared","Klhl7","24hrvs1hr_PTZ",1.17680615661857e-09,-0.578271198149367,0.284,0.435,2.75878667296091e-05,"ExcitatoryNeuronsMatureDG","Down"
"880","Shared","Dock4","24hrvs1hr_PTZ",3.35873531324412e-18,-0.433589811805311,0.97,0.973,7.8738831948382e-14,"ExcitatoryNeuronsCA1","Down"
"881","Shared","Dock4","24hrvs1hr_PTZ",1.34570446951125e-08,-0.267093412022323,0.993,0.997,0.00031547349878752,"ExcitatoryNeuronsCA3","Down"
"882","Shared","Dock4","24hrvs1hr_PTZ",3.76330420828932e-10,-0.267298542116414,0.964,0.961,8.82231405549266e-06,"ExcitatoryNeuronsMatureDG","Down"
"883","Shared","Ranbp2","24hrvs1hr_PTZ",7.52108358009852e-18,-0.728512220881779,0.32,0.501,1.7631676236825e-13,"ExcitatoryNeuronsCA1","Down"
"884","Shared","Ranbp2","24hrvs1hr_PTZ",5.25422297211329e-11,-0.856259376679541,0.317,0.498,1.23174749135252e-06,"ExcitatoryNeuronsCA3","Down"
"885","Shared","Ranbp2","24hrvs1hr_PTZ",8.68786520795411e-08,-0.463217274375844,0.241,0.371,0.00203669624070068,"ExcitatoryNeuronsMatureDG","Down"
"886","Shared","Gm4258","24hrvs1hr_PTZ",1.7746769828267e-17,0.51941159335563,0.689,0.549,4.16037525084064e-13,"ExcitatoryNeuronsCA1","Up"
"887","Shared","Gm4258","24hrvs1hr_PTZ",2.6426130104529e-07,0.469016154555434,0.74,0.661,0.00619507768040472,"ExcitatoryNeuronsCA3","Up"
"888","Shared","Gm4258","24hrvs1hr_PTZ",6.22441021551818e-29,1.62860323957564,0.356,0.142,1.45918848682393e-24,"ExcitatoryNeuronsMatureDG","Up"
"889","Shared","Malat1","24hrvs1hr_PTZ",1.86034188046953e-17,0.172734309565213,1,1,4.36119947038472e-13,"ExcitatoryNeuronsCA1","Up"
"890","Shared","Malat1","24hrvs1hr_PTZ",2.6127982560365e-28,0.504005127856075,1,1,6.12518295162637e-24,"ExcitatoryNeuronsCA3","Up"
"891","Shared","Malat1","24hrvs1hr_PTZ",7.51274731953347e-14,0.225883743388442,1,1,1.76121335411823e-09,"ExcitatoryNeuronsMatureDG","Up"
"892","Shared","Mdh1","24hrvs1hr_PTZ",3.8626937152894e-17,-0.752588636064124,0.222,0.393,9.05531287675294e-13,"ExcitatoryNeuronsCA1","Down"
