"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
6.10155765255484e-15,-0.412650299090234,0.993,1,1.43038816048843e-10,"Negr1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.10139227128296e-14,1.0523820976162,0.589,0.341,2.58199390156864e-10,"St18","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.24114033660489e-14,0.802907230493652,0.66,0.406,2.90960529110284e-10,"2010300C02Rik","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.74779711643167e-14,0.82265895920529,0.632,0.359,4.09736078005077e-10,"Acap2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.8029562713476e-14,0.718093997409143,0.641,0.372,4.22667038692018e-10,"Iqgap2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.74103524001732e-14,0.680668141060295,0.804,0.612,6.42580891317261e-10,"Dock10","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
3.43536360175192e-14,-1.09227650574455,0.152,0.331,8.05352289158702e-10,"Khdrbs3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
4.87169659572043e-14,1.01203501505902,0.545,0.294,1.14207183293474e-09,"Hectd2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
5.87973892752548e-14,-0.755072285020691,0.457,0.656,1.3783871967798e-09,"Tenm4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
6.53011563649785e-14,-1.24889922063675,0.122,0.292,1.53085500866419e-09,"Mir100hg","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
9.0916108162195e-14,1.22380819001768,0.382,0.164,2.13134632364634e-09,"Fhit","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
9.64385351384392e-14,0.924163538634146,0.545,0.297,2.26080857925043e-09,"Zmat4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.06325489337741e-13,-0.546857892225769,0.493,0.698,2.49258844654467e-09,"Kcnq5","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.23318144010668e-13,1.02549479770756,0.426,0.193,2.89094725004209e-09,"Ldlrad4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.11954736880666e-13,0.964294379742818,0.469,0.224,4.96885489669345e-09,"Slit1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.23380719464624e-13,-0.483368382228445,0.933,0.979,5.23671420640919e-09,"March1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
2.272546031718e-13,-0.312058863195512,1,1,5.32752966215652e-09,"Dab1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
2.42302029001542e-13,-0.641961263658784,0.654,0.768,5.68028646588314e-09,"Celf4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
5.38759799357915e-13,-0.334238928926487,1,1,1.26301459763476e-08,"Nrxn1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
5.61211698320955e-13,-0.417809347131403,0.624,0.833,1.31564858437382e-08,"Cwc22","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
6.29704911691039e-13,-0.440262869674903,0.982,0.99,1.4762172244773e-08,"Ctnna2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
8.68391210727585e-13,0.639803804041357,0.72,0.497,2.03576951530868e-08,"Maml2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
9.59887344403066e-13,-0.675308821740165,0.301,0.513,2.25026390148411e-08,"Chrm3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.43415145246536e-12,0.465032435715546,0.924,0.922,3.36208125001454e-08,"Trpm3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.11665371750262e-12,0.665406989318895,0.682,0.424,4.96207130994138e-08,"Rasgrf1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.30290437611597e-12,1.13003772717826,0.405,0.182,5.39869872892868e-08,"Trpc4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.60686732668528e-12,-0.648839529029317,0.318,0.505,6.11127907394831e-08,"Hcn1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
3.09505212782786e-12,-0.538728488559482,0.863,0.909,7.25573070326685e-08,"Msra","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
5.39125732007871e-12,-0.559079215424528,0.734,0.867,1.26387245354605e-07,"Kcnh7","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
6.00729938915178e-12,0.398267091998833,0.96,0.909,1.40829119579885e-07,"Cacna2d1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
6.87822069505671e-12,-0.508903814466688,0.642,0.755,1.61246127754215e-07,"Clasp2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
8.23974127609679e-12,-0.839443309964058,0.24,0.411,1.93164254735537e-07,"Slc35f1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
8.84621168278719e-12,-0.505815385366483,0.652,0.818,2.0738174047958e-07,"Grip1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
8.89350503096149e-12,0.591316339575704,0.774,0.549,2.0849043844083e-07,"Il1rap","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
9.12489987948444e-12,-0.39874523449712,0.924,0.943,2.13915027874754e-07,"Ncam1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.07103419846612e-11,0.74613361809757,0.597,0.354,2.51082547146413e-07,"Lncpint","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.3288045580405e-11,1.25587696416205,0.289,0.104,3.11511652541435e-07,"Runx2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.51110335237815e-11,1.12471723757623,0.389,0.188,3.54247958898009e-07,"Ndst4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.78334113493772e-11,1.12290264816509,0.352,0.151,4.1806866226345e-07,"Vwa8","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.81100129080695e-11,0.760312581575844,0.523,0.284,4.24553032603873e-07,"Zbtb16","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.00675100356047e-11,0.742420214539127,0.608,0.385,4.70442637764681e-07,"Glis3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
3.43668249108327e-11,0.506995265903009,0.858,0.688,8.05661476384652e-07,"Dgkh","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
3.63731617003529e-11,-0.450484433351204,0.78,0.883,8.52696029741372e-07,"Strbp","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
3.9946595447695e-11,0.339000719211028,0.979,0.958,9.36468037080315e-07,"Grin2a","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
4.57390416038952e-11,-0.489712664467782,0.614,0.779,1.07226035232011e-06,"Pde4d","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
4.99959315190666e-11,0.864553827549024,0.398,0.185,1.17205462260148e-06,"Scn3b","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
6.22250077667308e-11,1.54528811095819,0.253,0.089,1.45874085707547e-06,"Atg10","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
7.11942435190375e-11,-0.538688461474165,0.672,0.784,1.6690066508168e-06,"Camk1d","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
9.22781497729318e-11,-0.523255123096281,0.963,0.969,2.16327666512684e-06,"Cadm1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
9.32798138728619e-11,0.599027770072222,0.628,0.375,2.1867586766215e-06,"Vps13c","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.06838287440156e-10,-0.490374346547967,0.757,0.815,2.50460997245958e-06,"Gnaq","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.16784163697306e-10,0.923072650699923,0.402,0.198,2.73777114955596e-06,"Mtmr12","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.2657285504693e-10,-0.586565208393267,0.636,0.729,2.96724744086519e-06,"Ptprs","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.26643149698258e-10,0.26592636634326,0.999,1,2.96889535837626e-06,"Lrrtm4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.27514687591662e-10,0.884030787306462,0.495,0.286,2.98932682121133e-06,"Rapgef5","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.55001905149644e-10,0.614694905730752,0.723,0.508,3.63370966242311e-06,"Cdk14","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.31570185107224e-10,0.783630997703144,0.334,0.138,5.42869984946865e-06,"Xist","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.82221348836151e-10,0.309146031047956,0.991,0.99,6.61611508076589e-06,"Erc2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.940867119445e-10,0.976104055847072,0.338,0.148,6.89427478811491e-06,"Map3k4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
3.41350830986252e-10,-0.418765248583063,0.86,0.922,8.0022875308107e-06,"Arpp21","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
3.4228771734406e-10,-0.460325899052304,0.721,0.823,8.0242509576968e-06,"C130071C03Rik","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
4.22307483344698e-10,-0.694768858199073,0.455,0.591,9.90015433204975e-06,"Plppr1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
4.68040681634021e-10,-0.512300461297889,0.703,0.799,1.09722776995464e-05,"Ptprn2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
4.99601230245091e-10,-0.435387708070773,0.813,0.891,1.17121516406357e-05,"St6galnac5","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
5.07414061412435e-10,0.613928689769648,0.599,0.367,1.18953078416917e-05,"A830018L16Rik","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
5.25454906727648e-10,0.694794010224359,0.436,0.216,1.23182393784162e-05,"4632427E13Rik","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
5.64623919624073e-10,0.749035169421699,0.471,0.263,1.32364785477471e-05,"Pdzd2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
6.49708343158072e-10,-0.390440926105739,0.963,0.99,1.52311126886547e-05,"Ctnnd2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
6.81118312215827e-10,0.768602605387391,0.439,0.234,1.59674565932756e-05,"Tmem117","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
8.5945410714923e-10,1.18342179989157,0.269,0.107,2.01481826338994e-05,"Cpeb1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
9.44728603901105e-10,1.03475786136022,0.263,0.099,2.21472726612536e-05,"Spred1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.14097172361498e-09,1.25307527909549,0.26,0.102,2.67478001167061e-05,"Lurap1l","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.31282823985428e-09,0.43203222369168,0.895,0.805,3.07766324269038e-05,"Btbd9","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.71999507272972e-09,-0.374940897359074,0.929,0.984,4.03218444900029e-05,"Dcc","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.94249715999643e-09,0.600707490879139,0.623,0.396,4.55379609217964e-05,"Arhgap39","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.1200465865037e-09,0.357438473186089,0.977,0.927,4.97002521274062e-05,"Cnksr2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.15780833107764e-09,0.953698335001424,0.302,0.128,5.05855007054532e-05,"Ccnl1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.37570610714942e-09,0.51898196432936,0.479,0.263,5.56936782699038e-05,"Pgbd5","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.55106479294152e-09,-0.54110487920329,0.567,0.716,5.98046119409279e-05,"Asic2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
2.73285227624271e-09,0.231676411807225,1,1,6.40662559119579e-05,"Ppfia2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
3.34776120406823e-09,0.980040924615242,0.296,0.128,7.84815659069714e-05,"Ppp4r4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
3.6228413039952e-09,0.577790032631186,0.517,0.302,8.49302686895594e-05,"Samd12","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
6.91822552239224e-09,0.813647283474345,0.288,0.122,0.000162183960921441,"Elmo2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
7.17744265733572e-09,0.708787130147343,0.451,0.253,0.000168260788215921,"Mrtfa","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
9.52788193618367e-09,0.379283456662061,0.945,0.932,0.000223362136229954,"Plcb1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.07344963075611e-08,0.732533183073306,0.345,0.167,0.000251648796938155,"Sntb2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.07494486480424e-08,0.601178350522122,0.567,0.357,0.000251999324656057,"Sorl1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.16591283736497e-08,-0.601073408383965,0.412,0.586,0.00027332494646347,"Pde1a","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.21051381182356e-08,-0.398842995856461,0.781,0.854,0.000283780752905797,"Ccdc88a","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.3533393651926e-08,0.646398260200823,0.422,0.229,0.000317263347382101,"Clvs2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.56902913669503e-08,-0.314834404112133,0.959,0.99,0.000367827500515415,"Prkg1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.6705954312144e-08,-0.409401488912641,0.798,0.859,0.000391637686939591,"Herc1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.95276668369464e-08,0.477615439320977,0.621,0.398,0.000457787093658534,"Wasf1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.04263461559167e-08,-0.498277209110393,0.622,0.719,0.000478854832933155,"Cdh11","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
2.27153999345863e-08,-0.161654915932421,1,1,0.000532517120666508,"Celf2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
2.39991708953188e-08,0.549315875180495,0.396,0.206,0.00056261256329896,"Arhgap20","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.41830186160087e-08,0.392841764008389,0.962,0.953,0.000566922505415091,"Kcnj3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.56809598482099e-08,-0.336537812793733,0.964,0.982,0.000602038741721584,"Cacna1c","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
4.53200582828435e-08,0.635657807581405,0.524,0.328,0.0010624381263247,"Ptprz1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
6.11155182353317e-08,-0.872373963941135,0.509,0.555,0.00143273109399088,"Gm47283","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
6.18727776611143e-08,0.540177126388152,0.652,0.466,0.0014504835267095,"Htr4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
6.46939485500181e-08,0.599742072513684,0.334,0.164,0.00151662023585807,"6530403H02Rik","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
6.61471235479471e-08,-0.249301802100246,0.992,1,0.00155068701733452,"Ank3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
6.99190229744027e-08,0.443294168719121,0.801,0.635,0.00163911165558892,"Thsd7a","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
7.45687935077896e-08,-0.514149943556542,0.681,0.727,0.00174811622620311,"Snrnp70","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
7.75871438429714e-08,-0.379755488075575,0.78,0.839,0.00181887541311078,"Cadps","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
9.11850243674336e-08,0.754740518571254,0.349,0.18,0.00213765052624574,"Glrb","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.15712066386641e-07,0.542237486297443,0.569,0.359,0.00271263797230202,"Galnt13","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.20901946326641e-07,-0.573156092099217,0.619,0.648,0.00283430432773544,"Hnrnpa2b1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.22429597511849e-07,0.789889464094729,0.373,0.214,0.00287011705447027,"Inpp4b","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.26754225280931e-07,-0.380535216881039,0.78,0.857,0.00297149930326087,"Cdh2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.3263958033475e-07,0.603048814491802,0.525,0.349,0.00310946968178755,"Ntng1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.49862018978607e-07,0.993792946212162,0.273,0.128,0.00351321531091548,"Cnih3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.50197513537548e-07,-0.369640630186789,0.883,0.919,0.00352108030986073,"Kcnb2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.50899040976563e-07,0.39266600211117,0.672,0.453,0.00353752621761356,"Mrtfb","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.55479152786214e-07,0.919909944295147,0.261,0.117,0.00364489777876721,"Tab2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.65788764785109e-07,0.548162085377324,0.345,0.174,0.00388658601285732,"Nup93","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.65940848436329e-07,0.52068436690394,0.343,0.169,0.00389015130989285,"Mnat1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.71283375702003e-07,0.472620029165276,0.766,0.586,0.00401539617658205,"Stxbp6","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.79213860122579e-07,-0.511663346541145,0.309,0.448,0.00420131052285362,"Zfp385b","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.82290890610445e-07,0.47801324069498,0.585,0.367,0.00427344534858066,"Adcy9","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.84113978669657e-07,0.646447249912357,0.459,0.271,0.00431618400195277,"Rtl4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.87984165892414e-07,0.397327447230872,0.782,0.573,0.00440691280101585,"Lyst","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.92107587362989e-07,0.509207213767722,0.473,0.276,0.00450357817055055,"Akap11","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.94721826654526e-07,-0.315765482907731,0.944,0.971,0.00456486378226206,"Dpp6","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.96291560027234e-07,-0.391489616542615,0.796,0.839,0.00460166304171844,"Akap6","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.99412527876751e-07,-0.709265232309274,0.569,0.604,0.00467482789101466,"Actb","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
2.11793584076069e-07,0.580487603652004,0.373,0.203,0.00496507699149529,"Nptx1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.58556813982038e-07,-0.361138239660239,0.753,0.841,0.00606134739018091,"Hecw1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
3.38210806108437e-07,0.463930653254157,0.876,0.831,0.00792867592760009,"Robo2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
3.50608415142608e-07,0.633799958115531,0.398,0.24,0.00821931307618816,"Trpc6","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
3.63014081064391e-07,0.617240160736895,0.435,0.263,0.00851013910239251,"Pde8b","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
4.13941692011539e-07,0.511166734478338,0.503,0.305,0.0097040350858265,"Tial1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
4.2407585387878e-07,0.365857876967867,0.817,0.659,0.00994161024248024,"Unc80","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
4.36798889510704e-07,-0.343371587998935,0.706,0.792,0.0102398763667994,"A230057D06Rik","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
4.43378730079428e-07,0.190362929919183,1,1,0.010394127569252,"Kcnip4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
4.71496483786072e-07,0.739864109162169,0.296,0.146,0.0110532920693969,"B230334C09Rik","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
4.83870713162842e-07,0.501522365906427,0.384,0.211,0.0113433811286765,"Sort1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
5.80764754352725e-07,0.480035295879866,0.376,0.201,0.0136148681362909,"Gm45159","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
6.16253395233054e-07,0.507836619052968,0.512,0.323,0.0144468283444485,"Gabra4","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
6.30174907697762e-07,-0.372538040847701,0.708,0.758,0.0147731903611586,"Phf14","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
6.43754694484111e-07,0.749901248028389,0.328,0.177,0.015091541302791,"Chst9","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
7.01647560302306e-07,-0.367209297156518,0.765,0.799,0.016448723756167,"Son","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
7.83419278071792e-07,-0.313760280116126,0.904,0.943,0.018365698135837,"B3galt1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
8.39106705813277e-07,0.518664952729147,0.557,0.367,0.0196711785043807,"Plekhg5","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
8.55214988827758e-07,0.633967970851088,0.312,0.161,0.0200488049830891,"Frrs1l","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
9.00275412646868e-07,-0.300641852707587,0.856,0.914,0.0211051564986805,"Dmd","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
9.01613725997185e-07,-0.367869305488284,0.673,0.75,0.021136530578552,"Kif1b","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
9.19903451192159e-07,0.416557347947615,0.628,0.396,0.0215652966062978,"Serinc1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
9.87259643627603e-07,0.485418606496772,0.458,0.271,0.0231443278255619,"Nt5c2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.03167873975367e-06,-0.423519640470677,0.333,0.477,0.0241856446960454,"Nnat","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.06148507317176e-06,0.664279164165608,0.287,0.141,0.0248843945703656,"Hdac8","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.07996815394994e-06,-0.330419217469967,0.784,0.818,0.0253176934330484,"App","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.29365715923274e-06,0.532999988655597,0.375,0.214,0.0303272047838932,"Car10","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.34189140658678e-06,0.509370590045291,0.465,0.279,0.0314579602446139,"Osbp2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.36123335044773e-06,0.638553628266153,0.261,0.125,0.0319113934345461,"Zmym3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.3692012046142e-06,0.419020472176733,0.604,0.409,0.0320981838397708,"Maml3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.39116406084127e-06,0.495646612430362,0.395,0.221,0.0326130590783019,"Ksr1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.42256720301971e-06,-0.488331541994536,0.635,0.688,0.0333492429403911,"Pak7","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.50302505621708e-06,-0.576552034038524,0.399,0.503,0.0352354163928971,"Zswim6","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.51460239578178e-06,-0.280626436732622,0.974,0.961,0.0355068239643124,"Slit3","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.53521358739752e-06,-0.576594156387141,0.389,0.503,0.0359900121293602,"B830012L14Rik","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Down"
1.53698743448618e-06,0.407481090368381,0.749,0.544,0.0360315964266596,"Slc2a13","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.58321674498014e-06,0.715270332552991,0.326,0.18,0.0371153501525695,"Prex2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.62568982145705e-06,0.442628229171609,0.529,0.339,0.0381110464844177,"Fars2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.65049757931986e-06,0.469320439193624,0.385,0.208,0.0386926147519954,"Cdk12","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.91475420960987e-06,0.437697961134411,0.743,0.581,0.0448875829358842,"Magi1","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.97958035973292e-06,0.553814792595211,0.628,0.466,0.0464073023732189,"Trim2","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
2.05959779379819e-06,0.485849964819567,0.694,0.544,0.048283151080011,"Cdh12","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Up"
1.5846603856367e-50,-1.03336676024576,0.651,0.913,3.71491934204812e-46,"Cwc22","ExcitatoryNeuronsMatureDG","PTZvsSAL_24hr","Down"
9.24829587139659e-43,1.46357329690429,0.75,0.48,2.1680780011315e-38,"mt-Co3","ExcitatoryNeuronsMatureDG","PTZvsSAL_24hr","Up"
7.08825635311401e-36,0.483127612884926,1,1,1.66169993686052e-31,"Malat1","ExcitatoryNeuronsMatureDG","PTZvsSAL_24hr","Up"
4.11704369433191e-29,1.37843510388009,0.636,0.418,9.65158553262228e-25,"mt-Co2","ExcitatoryNeuronsMatureDG","PTZvsSAL_24hr","Up"
1.00311098045324e-23,1.12150439375689,0.417,0.167,2.35159307147654e-19,"Pcdh7","ExcitatoryNeuronsMatureDG","PTZvsSAL_24hr","Up"
