"","gene","cell_type","24hrvs1hr_PTZ","24hrvs1hr_SAL","PTZvsSAL_1hr","PTZvsSAL_24hr","pattern"
"3949","Itm2c","L56ExcitatoryNeurons",-1.5842122504565,NA,0.864100233383655,NA,"Increase then Baseline"
"3950","Slc35f4","L56ExcitatoryNeurons",-0.941298882539737,NA,NA,NA,"Decrease in PTZ"
"3951","Eif2s3y","L56ExcitatoryNeurons",0.880668217116423,NA,NA,NA,"Increase in PTZ"
"3952","Galnt13","L56ExcitatoryNeurons",-0.820921455823606,NA,NA,NA,"Decrease in PTZ"
"3953","2900097C17Rik","L56ExcitatoryNeurons",-1.28199818822781,NA,NA,NA,"Decrease in PTZ"
"3954","Rxfp1","L56ExcitatoryNeurons",0.848960327945713,0.579107427252073,NA,NA,"Increase in PTZ"
"3955","Map3k12","L56ExcitatoryNeurons",0.972369807761371,NA,NA,NA,"Increase in PTZ"
"3956","Ano3","L56ExcitatoryNeurons",-1.22688398217492,NA,1.18782517490067,NA,"Increase then Baseline"
"3957","Rbfox3","L56ExcitatoryNeurons",0.504843063801848,NA,NA,NA,"Increase in PTZ"
"3958","Syn3","L56ExcitatoryNeurons",0.7314294170471,NA,NA,NA,"Increase in PTZ"
"3959","Atp6v0c","L56ExcitatoryNeurons",-0.68760928694032,-1.3718892194574,NA,NA,"Decrease in PTZ"
"3960","Zdhhc2","L56ExcitatoryNeurons",0.945861859754531,0.630580167717849,NA,NA,"Increase in PTZ"
"3961","Rapgefl1","L56ExcitatoryNeurons",0.837551652185824,NA,NA,NA,"Increase in PTZ"
"3962","Nasp","L56ExcitatoryNeurons",1.20050443346213,NA,NA,NA,"Increase in PTZ"
"3963","Flrt2","L56ExcitatoryNeurons",0.459469881605454,0.594212116039962,NA,NA,"Increase in PTZ"
"3964","Grin2b","L56ExcitatoryNeurons",0.27734731948382,NA,-0.393086638305109,NA,"Decrease then Baseline"
"3965","Lrfn2","L56ExcitatoryNeurons",0.673465137470576,0.65748153582944,NA,NA,"Increase in PTZ"
"3966","Srgap3","L56ExcitatoryNeurons",0.569858470752982,NA,-0.69869636170999,NA,"Decrease then Baseline"
"3967","Wwc1","L56ExcitatoryNeurons",0.948274062634733,1.10080577379381,NA,NA,"Increase in PTZ"
"3968","Plcb1","L56ExcitatoryNeurons",-0.652183669600031,NA,NA,NA,"Decrease in PTZ"
"3969","mt-Nd1","L56ExcitatoryNeurons",1.02849392948443,-1.66871547519376,NA,1.98633592762184,"Late Upregulation"
"3970","Smpd3","L56ExcitatoryNeurons",0.772916360752591,NA,NA,NA,"Increase in PTZ"
"3971","Plppr1","L56ExcitatoryNeurons",0.726787849004291,NA,-0.793761593665359,NA,"Decrease then Baseline"
"3972","Kcnd2","L56ExcitatoryNeurons",-0.543245776081086,NA,NA,NA,"Decrease in PTZ"
"3973","Snap91","L56ExcitatoryNeurons",0.524750334097526,NA,NA,NA,"Increase in PTZ"
"3974","Galntl6","L56ExcitatoryNeurons",-1.01964088953218,-0.862080918113472,NA,NA,"Decrease in PTZ"
"3975","L1cam","L56ExcitatoryNeurons",0.726585676728684,NA,NA,NA,"Increase in PTZ"
"3976","Zmat4","L56ExcitatoryNeurons",-1.69591353687194,NA,NA,NA,"Decrease in PTZ"
"3977","H3f3b","L56ExcitatoryNeurons",-1.17891254114117,NA,NA,NA,"Decrease in PTZ"
"3978","Esrrg","L56ExcitatoryNeurons",0.694619960901331,0.838034656407334,NA,NA,"Increase in PTZ"
"3979","Taco1","L56ExcitatoryNeurons",1.18928623758809,NA,NA,NA,"Increase in PTZ"
"3980","Polb","L56ExcitatoryNeurons",0.810875482655612,NA,NA,NA,"Increase in PTZ"
"3981","Sox5","L56ExcitatoryNeurons",0.294297673928801,NA,-0.361666437649584,NA,"Decrease then Baseline"
"3982","Prkd1","L56ExcitatoryNeurons",0.518868740797233,NA,NA,NA,"Increase in PTZ"
"3983","Map4","L56ExcitatoryNeurons",0.738886050641332,NA,NA,NA,"Increase in PTZ"
"3984","Mir100hg","L56ExcitatoryNeurons",0.385420264406412,NA,-0.402902914614473,NA,"Decrease then Baseline"
"3985","Add3","L56ExcitatoryNeurons",0.729482045337922,NA,NA,NA,"Increase in PTZ"
"3986","Cdk19","L56ExcitatoryNeurons",1.12733124407361,NA,NA,NA,"Increase in PTZ"
"3987","Prickle2","L56ExcitatoryNeurons",0.360053979717535,NA,NA,NA,"Increase in PTZ"
"3988","Spock1","L56ExcitatoryNeurons",-0.744437954160026,NA,NA,-1.07469866430197,"Late Downregulation"
"3989","Igsf21","L56ExcitatoryNeurons",0.521967453168526,NA,NA,NA,"Increase in PTZ"
"3990","Fam168a","L56ExcitatoryNeurons",0.384207250148433,NA,NA,NA,"Increase in PTZ"
"3991","Map6","L56ExcitatoryNeurons",0.891630219448286,0.470988786409735,NA,NA,"Increase in PTZ"
"3992","Ppp1r14c","L56ExcitatoryNeurons",0.723475927585873,NA,NA,NA,"Increase in PTZ"
"3993","Ppia","L56ExcitatoryNeurons",-0.639060534304894,-1.53498582458703,NA,NA,"Decrease in PTZ"
"3994","mt-Nd3","L56ExcitatoryNeurons",1.19716429257904,NA,NA,1.50700923798311,"Late Upregulation"
"3995","Frmd4a","L56ExcitatoryNeurons",0.355637063132734,NA,-0.45338045386288,NA,"Decrease then Baseline"
"3996","Fgf14","L56ExcitatoryNeurons",-0.226120934992089,NA,NA,NA,"Decrease in PTZ"
"3997","Naaladl2","L56ExcitatoryNeurons",-0.946499461799506,NA,0.8518176692799,NA,"Increase then Baseline"
"3998","Gm16183","L56ExcitatoryNeurons",1.10985748793721,1.32040637639875,NA,NA,"Increase in PTZ"
"3999","Ttc28","L56ExcitatoryNeurons",0.799548286762277,NA,NA,NA,"Increase in PTZ"
"4000","Lmo3","L56ExcitatoryNeurons",0.443610300042242,NA,NA,NA,"Increase in PTZ"
"4001","Ckb","L56ExcitatoryNeurons",-0.804141138584299,-1.61874074852108,NA,NA,"Decrease in PTZ"
"4002","Bach2","L56ExcitatoryNeurons",0.706141963206103,NA,NA,NA,"Increase in PTZ"
"4003","Mical3","L56ExcitatoryNeurons",0.620357459620153,NA,NA,NA,"Increase in PTZ"
"4004","Rora","L56ExcitatoryNeurons",-0.863761753112805,NA,0.78234198334065,NA,"Increase then Baseline"
"4005","Mdh1","L56ExcitatoryNeurons",-0.937167278094122,NA,NA,NA,"Decrease in PTZ"
"4006","Rbfox1","L56ExcitatoryNeurons",0.270997613227679,NA,NA,NA,"Increase in PTZ"
"4007","Myt1l","L56ExcitatoryNeurons",0.287268670950245,NA,NA,NA,"Increase in PTZ"
"4008","Fnbp1l","L56ExcitatoryNeurons",0.452599366196762,NA,-0.620568450680146,NA,"Decrease then Baseline"
"4009","Elovl6","L56ExcitatoryNeurons",0.82550801226534,0.670140487092842,NA,NA,"Increase in PTZ"
"4010","Macf1","L56ExcitatoryNeurons",0.303512166038471,NA,-0.348553251661393,NA,"Decrease then Baseline"
"4011","Tle4","L56ExcitatoryNeurons",0.262627336248717,NA,-0.447008194916824,NA,"Decrease then Baseline"
"4012","Fam110b","L56ExcitatoryNeurons",0.586382730134626,NA,NA,NA,"Increase in PTZ"
"4013","Arpp19","L56ExcitatoryNeurons",-1.48414222229476,NA,1.38061589414312,NA,"Increase then Baseline"
"4014","Ctsb","L56ExcitatoryNeurons",-1.36090612645863,NA,NA,NA,"Decrease in PTZ"
"4015","Tmod3","L56ExcitatoryNeurons",0.960606063136727,NA,NA,NA,"Increase in PTZ"
"4016","Agap1","L56ExcitatoryNeurons",0.596784571809945,NA,NA,NA,"Increase in PTZ"
"4017","Myl6","L56ExcitatoryNeurons",-0.828247331050271,NA,NA,NA,"Decrease in PTZ"
"4018","Efr3a","L56ExcitatoryNeurons",-1.20595344225246,NA,1.49790339552769,NA,"Increase then Baseline"
"4019","Rasgrp1","L56ExcitatoryNeurons",-0.859157501074702,NA,NA,NA,"Decrease in PTZ"
"4020","Dpysl3","L56ExcitatoryNeurons",0.508751135414551,NA,-1.05264394936236,NA,"Decrease then Baseline"
"4021","Runx1t1","L56ExcitatoryNeurons",0.335948410244472,NA,NA,NA,"Increase in PTZ"
"4022","Pcbp2","L56ExcitatoryNeurons",0.750436524860854,NA,NA,NA,"Increase in PTZ"
"4023","Cx3cl1","L56ExcitatoryNeurons",-1.22907308805079,NA,NA,NA,"Decrease in PTZ"
"4024","Hnrnpll","L56ExcitatoryNeurons",-1.0843614347683,NA,1.05398640776972,NA,"Increase then Baseline"
"4025","Pik3c2b","L56ExcitatoryNeurons",1.18811806387263,0.849825253373665,NA,NA,"Increase in PTZ"
"4026","Slc6a17","L56ExcitatoryNeurons",-0.922004342906842,NA,NA,NA,"Decrease in PTZ"
"4027","Arhgef1","L56ExcitatoryNeurons",1.08365864225831,0.798441969835604,NA,NA,"Increase in PTZ"
"4028","Ntm","L56ExcitatoryNeurons",0.406566128858182,NA,NA,NA,"Increase in PTZ"
"4029","Syne1","L56ExcitatoryNeurons",-0.81915426164633,NA,0.818046410924703,NA,"Increase then Baseline"
"4030","Ptpre","L56ExcitatoryNeurons",0.859571762302437,NA,NA,NA,"Increase in PTZ"
"4031","mt-Atp6","L56ExcitatoryNeurons",0.710075090754277,-1.2149119471434,NA,1.31930665657287,"Late Upregulation"
"4032","Dync1i2","L56ExcitatoryNeurons",0.484414865166316,NA,NA,NA,"Increase in PTZ"
"4033","Foxp1","L56ExcitatoryNeurons",0.423049833222835,NA,NA,NA,"Increase in PTZ"
"4034","Clasp2","L56ExcitatoryNeurons",0.333866735611299,NA,NA,NA,"Increase in PTZ"
"4035","Rbm5","L56ExcitatoryNeurons",0.501288641164583,NA,NA,NA,"Increase in PTZ"
"4036","Tcp11l1","L56ExcitatoryNeurons",0.886002883360011,0.726036844059792,NA,NA,"Increase in PTZ"
"4037","Tuba1a","L56ExcitatoryNeurons",NA,-2.20309569391329,-1.15222438556201,1.05989457308758,"Decrease then Reversal"
"4038","Gm47283","L56ExcitatoryNeurons",NA,-2.50970272841409,-1.58158866325598,0.973457825212058,"Decrease then Reversal"
"4039","mt-Co3","L56ExcitatoryNeurons",NA,-2.03774696530979,-0.689916744712439,1.65190283935429,"Decrease then Reversal"
"4040","Tubb2a","L56ExcitatoryNeurons",NA,-2.35488978025049,-1.04677359855385,1.22909421266383,"Decrease then Reversal"
"4041","Tubb5","L56ExcitatoryNeurons",NA,-2.01405901497893,-1.22930402194156,NA,"Decrease then Baseline"
"4042","Ubb","L56ExcitatoryNeurons",NA,-2.92698508518949,-1.00611934757943,NA,"Decrease then Baseline"
"4043","Tubb2b","L56ExcitatoryNeurons",NA,-2.17382909557776,-1.30086637836619,NA,"Decrease then Baseline"
"4044","mt-Co1","L56ExcitatoryNeurons",NA,-1.90622843655773,-0.819019313244375,1.57770650928171,"Decrease then Reversal"
"4045","mt-Co2","L56ExcitatoryNeurons",NA,-1.62139181177086,-0.592507679194299,1.77311634651559,"Decrease then Reversal"
"4046","Hspa8","L56ExcitatoryNeurons",NA,-1.81787011123803,NA,NA,"No change in PTZvsSAL"
"4047","Garnl3","L56ExcitatoryNeurons",NA,1.10145815140298,NA,NA,"No change in PTZvsSAL"
"4048","Actb","L56ExcitatoryNeurons",NA,-1.80146756241507,NA,0.927660656512613,"Late Upregulation"
"4049","Csmd3","L56ExcitatoryNeurons",NA,-0.552262752384244,NA,NA,"No change in PTZvsSAL"
"4050","Actg1","L56ExcitatoryNeurons",NA,-1.76498086229949,-0.787852740286994,NA,"Decrease then Baseline"
"4051","Grm5","L56ExcitatoryNeurons",NA,-0.685683143921513,NA,NA,"No change in PTZvsSAL"
"4052","Htr1f","L56ExcitatoryNeurons",NA,1.27637267675832,0.572155516926527,-0.879824511042286,"Increase then Reversal"
"4053","mt-Nd2","L56ExcitatoryNeurons",NA,-1.90066006135283,NA,1.57802133668378,"Late Upregulation"
"4054","Mid1","L56ExcitatoryNeurons",NA,-2.37049627488826,-1.79121630153778,NA,"Decrease then Baseline"
"4055","Maml3","L56ExcitatoryNeurons",NA,2.01510314092391,NA,NA,"No change in PTZvsSAL"
"4056","Syt6","L56ExcitatoryNeurons",NA,2.42100963603832,NA,-1.07869552795817,"Late Downregulation"
"4057","Hsp90ab1","L56ExcitatoryNeurons",NA,-1.58912913898863,NA,NA,"No change in PTZvsSAL"
"4058","Tmem178","L56ExcitatoryNeurons",NA,1.02170348155771,1.35743718771951,NA,"Increase then Baseline"
"4059","Zfp949","L56ExcitatoryNeurons",NA,2.32511839739126,NA,NA,"No change in PTZvsSAL"
"4060","Nrxn1","L56ExcitatoryNeurons",NA,-0.281285776269415,NA,NA,"No change in PTZvsSAL"
"4061","mt-Nd4","L56ExcitatoryNeurons",NA,-1.67180677618911,NA,1.47557759788925,"Late Upregulation"
"4062","Tubb3","L56ExcitatoryNeurons",NA,-1.52098418119392,-0.982730900478067,NA,"Decrease then Baseline"
"4063","Stmn1","L56ExcitatoryNeurons",NA,-1.23786974071904,-1.12887763061625,NA,"Decrease then Baseline"
"4064","Cacnb4","L56ExcitatoryNeurons",NA,0.64305548548267,0.395356863150099,NA,"Increase then Baseline"
"4065","Prickle1","L56ExcitatoryNeurons",NA,0.620497141577986,NA,NA,"No change in PTZvsSAL"
"4066","Ksr1","L56ExcitatoryNeurons",NA,1.3370696832644,1.21812895965533,NA,"Increase then Baseline"
"4067","Adgrb3","L56ExcitatoryNeurons",NA,-0.307400220940774,NA,0.251158568123889,"Late Upregulation"
"4068","Antxr1","L56ExcitatoryNeurons",NA,1.88596765051891,NA,NA,"No change in PTZvsSAL"
"4069","Cabp1","L56ExcitatoryNeurons",NA,1.33192754198234,NA,NA,"No change in PTZvsSAL"
"4070","Gm1043","L56ExcitatoryNeurons",NA,1.13783720594318,NA,NA,"No change in PTZvsSAL"
"4071","Rtn1","L56ExcitatoryNeurons",NA,-0.706859108842939,-0.571332336764405,NA,"Decrease then Baseline"
"4072","Arglu1","L56ExcitatoryNeurons",NA,-0.754271841447493,-0.606692101557381,NA,"Decrease then Baseline"
"4073","Gm40841","L56ExcitatoryNeurons",NA,0.875750621701229,NA,NA,"No change in PTZvsSAL"
"4074","Fhod3","L56ExcitatoryNeurons",NA,0.979983655191445,NA,NA,"No change in PTZvsSAL"
"4075","Chsy3","L56ExcitatoryNeurons",NA,0.673398956719078,0.445607038045888,NA,"Increase then Baseline"
"4076","Sgk1","L56ExcitatoryNeurons",NA,0.879724724789458,NA,NA,"No change in PTZvsSAL"
"4077","Dennd6a","L56ExcitatoryNeurons",NA,1.09774192706284,NA,NA,"No change in PTZvsSAL"
"4078","Mir670hg","L56ExcitatoryNeurons",NA,1.09595324871717,1.63540744054864,NA,"Increase then Baseline"
"4079","P4ha1","L56ExcitatoryNeurons",NA,0.972740956911063,0.734003759386185,NA,"Increase then Baseline"
"4080","Mical2","L56ExcitatoryNeurons",NA,0.70148536384479,0.576111216098904,NA,"Increase then Baseline"
"4081","Gabbr2","L56ExcitatoryNeurons",NA,0.668756050579617,NA,NA,"No change in PTZvsSAL"
"4082","Snhg11","L56ExcitatoryNeurons",NA,-0.421369183019192,NA,NA,"No change in PTZvsSAL"
"4083","mt-Cytb","L56ExcitatoryNeurons",NA,-1.65841401843719,NA,1.64901244354512,"Late Upregulation"
"4084","Me3","L56ExcitatoryNeurons",NA,1.23493961595759,1.23834353514103,NA,"Increase then Baseline"
"4085","Kcnn2","L56ExcitatoryNeurons",NA,0.56358481545619,NA,NA,"No change in PTZvsSAL"
"4086","Socs6","L56ExcitatoryNeurons",NA,1.24587770475199,NA,NA,"No change in PTZvsSAL"
"4087","Mir124-2hg","L56ExcitatoryNeurons",NA,0.881551096199719,NA,NA,"No change in PTZvsSAL"
"4088","Ppp2r5c","L56ExcitatoryNeurons",NA,0.794350944772857,NA,NA,"No change in PTZvsSAL"
"4089","Rcor3","L56ExcitatoryNeurons",NA,1.05926539279258,NA,NA,"No change in PTZvsSAL"
"4090","Grm3","L56ExcitatoryNeurons",NA,0.587563170290566,NA,NA,"No change in PTZvsSAL"
"4091","2900026A02Rik","L56ExcitatoryNeurons",NA,0.922941136133865,NA,NA,"No change in PTZvsSAL"
"4092","Marcks","L56ExcitatoryNeurons",NA,-1.99680678474155,NA,NA,"No change in PTZvsSAL"
"4093","Gapdh","L56ExcitatoryNeurons",NA,-1.79682488017357,NA,NA,"No change in PTZvsSAL"
"4094","Slc24a2","L56ExcitatoryNeurons",NA,0.608544787312694,1.18138062054217,NA,"Increase then Baseline"
"4095","Necab1","L56ExcitatoryNeurons",NA,0.95452578978587,NA,NA,"No change in PTZvsSAL"
"4096","Clcn5","L56ExcitatoryNeurons",NA,1.38532073996552,NA,NA,"No change in PTZvsSAL"
"4097","Sept11","L56ExcitatoryNeurons",NA,0.893585981695061,NA,NA,"No change in PTZvsSAL"
"4098","Gm15738","L56ExcitatoryNeurons",NA,0.95206986041049,NA,NA,"No change in PTZvsSAL"
"4099","Jam3","L56ExcitatoryNeurons",NA,1.27720044172645,NA,NA,"No change in PTZvsSAL"
"4100","Apbb2","L56ExcitatoryNeurons",NA,0.810732852955818,NA,NA,"No change in PTZvsSAL"
"4101","Jph1","L56ExcitatoryNeurons",NA,0.977126356126751,NA,NA,"No change in PTZvsSAL"
"4102","Hectd2os","L56ExcitatoryNeurons",NA,1.5348525470114,NA,NA,"No change in PTZvsSAL"
"4103","A230057D06Rik","L56ExcitatoryNeurons",NA,-0.472266176704985,NA,NA,"No change in PTZvsSAL"
"4104","Nbea","L56ExcitatoryNeurons",NA,-0.387892012259857,-0.278732993998128,NA,"Decrease then Baseline"
"4105","Ndn","L56ExcitatoryNeurons",NA,-2.01855248596236,NA,NA,"No change in PTZvsSAL"
"4106","Ddhd1","L56ExcitatoryNeurons",NA,0.974141192471035,NA,NA,"No change in PTZvsSAL"
"4107","Rgs11","L56ExcitatoryNeurons",NA,0.777053735083374,NA,NA,"No change in PTZvsSAL"
"4108","Ttc3","L56ExcitatoryNeurons",NA,-0.538610657621845,NA,NA,"No change in PTZvsSAL"
"4109","Map3k5","L56ExcitatoryNeurons",NA,1.10565414078342,NA,NA,"No change in PTZvsSAL"
"4110","Exoc6","L56ExcitatoryNeurons",NA,0.815135691143425,NA,NA,"No change in PTZvsSAL"
"4111","Zbtb20","L56ExcitatoryNeurons",NA,0.13400537590614,NA,NA,"No change in PTZvsSAL"
"4112","Fam222b","L56ExcitatoryNeurons",NA,1.18147340731316,NA,NA,"No change in PTZvsSAL"
"4113","4732471J01Rik","L56ExcitatoryNeurons",NA,0.927474925394652,NA,NA,"No change in PTZvsSAL"
"4114","Sertad2","L56ExcitatoryNeurons",NA,1.00194097033791,NA,NA,"No change in PTZvsSAL"
"4115","R3hdm2","L56ExcitatoryNeurons",NA,0.561246817747177,0.400421405478604,NA,"Increase then Baseline"
"4116","Sdk2","L56ExcitatoryNeurons",NA,0.709308005336674,0.625487046110794,NA,"Increase then Baseline"
"4117","Gm26749","L56ExcitatoryNeurons",NA,1.25364350351934,NA,NA,"No change in PTZvsSAL"
"4118","Rapgef4","L56ExcitatoryNeurons",NA,0.557973153008188,NA,NA,"No change in PTZvsSAL"
"4119","Mmp16","L56ExcitatoryNeurons",NA,-0.486476024035291,NA,NA,"No change in PTZvsSAL"
"4120","Pacsin1","L56ExcitatoryNeurons",NA,0.752390739831581,NA,NA,"No change in PTZvsSAL"
"4121","Rgs6","L56ExcitatoryNeurons",NA,0.571211119188531,NA,NA,"No change in PTZvsSAL"
"4122","C78859","L56ExcitatoryNeurons",NA,1.33498429719125,NA,NA,"No change in PTZvsSAL"
"4123","Ly6h","L56ExcitatoryNeurons",NA,-0.983333867233327,NA,NA,"No change in PTZvsSAL"
"4124","Bend6","L56ExcitatoryNeurons",NA,0.883193770710614,NA,NA,"No change in PTZvsSAL"
"4125","Hivep3","L56ExcitatoryNeurons",NA,0.611848376215703,NA,NA,"No change in PTZvsSAL"
"4126","Gria2","L56ExcitatoryNeurons",NA,-0.303728837446162,NA,NA,"No change in PTZvsSAL"
"4127","St8sia5","L56ExcitatoryNeurons",NA,1.30765155649234,NA,NA,"No change in PTZvsSAL"
"4128","Gm12353","L56ExcitatoryNeurons",NA,1.2122049314602,NA,NA,"No change in PTZvsSAL"
"4129","Ptprr","L56ExcitatoryNeurons",NA,0.75947159030703,NA,NA,"No change in PTZvsSAL"
"4130","Mtcl1","L56ExcitatoryNeurons",NA,1.04807806556196,NA,NA,"No change in PTZvsSAL"
"4131","Adamts16","L56ExcitatoryNeurons",NA,1.28886738720813,NA,NA,"No change in PTZvsSAL"
"4132","Ptprs","L56ExcitatoryNeurons",NA,-0.634887160044887,-0.625647325288362,NA,"Decrease then Baseline"
"4133","Rgs17","L56ExcitatoryNeurons",NA,0.900966638554519,NA,NA,"No change in PTZvsSAL"
"4134","Kctd8","L56ExcitatoryNeurons",NA,1.30545196726799,NA,-1.15073336283127,"Late Downregulation"
"4135","5031425E22Rik","L56ExcitatoryNeurons",NA,1.02588872965656,NA,NA,"No change in PTZvsSAL"
"4136","2810049E08Rik","L56ExcitatoryNeurons",NA,1.27560022796462,NA,NA,"No change in PTZvsSAL"
"4137","Aopep","L56ExcitatoryNeurons",NA,0.551822722413459,0.536365017502182,NA,"Increase then Baseline"
"4138","Dleu2","L56ExcitatoryNeurons",NA,0.975520196328714,NA,NA,"No change in PTZvsSAL"
"4139","Peak1","L56ExcitatoryNeurons",NA,0.857390475215498,NA,NA,"No change in PTZvsSAL"
"4140","Slc38a2","L56ExcitatoryNeurons",NA,0.593438831443478,NA,NA,"No change in PTZvsSAL"
"4141","Uchl1","L56ExcitatoryNeurons",NA,-1.46802083829025,NA,NA,"No change in PTZvsSAL"
"4142","Fbxo42","L56ExcitatoryNeurons",NA,1.08713921756867,NA,NA,"No change in PTZvsSAL"
"4143","Tuba1b","L56ExcitatoryNeurons",NA,-1.62157426812007,NA,NA,"No change in PTZvsSAL"
"4144","Pde4b","L56ExcitatoryNeurons",NA,0.615897608132036,1.03524637833122,NA,"Increase then Baseline"
"4145","Cep295","L56ExcitatoryNeurons",NA,1.03115928680909,NA,NA,"No change in PTZvsSAL"
"4146","Safb","L56ExcitatoryNeurons",NA,0.831253629953662,NA,NA,"No change in PTZvsSAL"
"4147","Mfsd4a","L56ExcitatoryNeurons",NA,1.26904948460143,NA,NA,"No change in PTZvsSAL"
"4148","Cntn5","L56ExcitatoryNeurons",NA,0.41723894486009,NA,NA,"No change in PTZvsSAL"
"4149","Stmn3","L56ExcitatoryNeurons",NA,-1.01298194844579,NA,NA,"No change in PTZvsSAL"
"4150","Snhg14","L56ExcitatoryNeurons",NA,-0.309757395443834,NA,NA,"No change in PTZvsSAL"
"4151","Tspan5","L56ExcitatoryNeurons",NA,0.456404075581568,NA,NA,"No change in PTZvsSAL"
"4152","Trim9","L56ExcitatoryNeurons",NA,0.598633051013786,0.942701526414583,NA,"Increase then Baseline"
"4153","Kcnk9","L56ExcitatoryNeurons",NA,0.902362669006442,NA,NA,"No change in PTZvsSAL"
"4154","Ddx5","L56ExcitatoryNeurons",NA,-0.669478722062053,-0.548467558711351,NA,"Decrease then Baseline"
"4155","Pcnx2","L56ExcitatoryNeurons",NA,0.837094247935364,NA,NA,"No change in PTZvsSAL"
"4156","Zkscan3","L56ExcitatoryNeurons",NA,0.918486153057881,NA,NA,"No change in PTZvsSAL"
"4157","Atp1a3","L56ExcitatoryNeurons",NA,-0.825561663769832,NA,NA,"No change in PTZvsSAL"
"4158","5730522E02Rik","L56ExcitatoryNeurons",NA,-0.511631715434453,NA,0.497782673250698,"Late Upregulation"
"4159","Tmem65","L56ExcitatoryNeurons",NA,1.07049865307994,NA,NA,"No change in PTZvsSAL"
"4160","Sec24b","L56ExcitatoryNeurons",NA,0.545573054868313,NA,NA,"No change in PTZvsSAL"
"4161","Arhgap20","L56ExcitatoryNeurons",NA,0.700176725261313,NA,NA,"No change in PTZvsSAL"
"4162","Epha5","L56ExcitatoryNeurons",NA,-0.451637452844856,NA,NA,"No change in PTZvsSAL"
"4163","Hs6st3","L56ExcitatoryNeurons",NA,-0.541695147086113,NA,1.1394197060967,"Late Upregulation"
"4164","Tmsb10","L56ExcitatoryNeurons",NA,-1.41076503657187,NA,NA,"No change in PTZvsSAL"
"4165","Gfm2","L56ExcitatoryNeurons",NA,1.01834998940011,NA,NA,"No change in PTZvsSAL"
"4166","Foxp2","L56ExcitatoryNeurons",NA,0.693010889221714,NA,NA,"No change in PTZvsSAL"
"4167","Nipa1","L56ExcitatoryNeurons",NA,1.07019583744272,NA,NA,"No change in PTZvsSAL"
"4168","Itch","L56ExcitatoryNeurons",NA,0.648505614737555,NA,NA,"No change in PTZvsSAL"
"4169","Lrrc8d","L56ExcitatoryNeurons",NA,1.06221496018166,NA,NA,"No change in PTZvsSAL"
"4170","Dtna","L56ExcitatoryNeurons",NA,0.407607014836279,NA,NA,"No change in PTZvsSAL"
"4171","Gm26936","L56ExcitatoryNeurons",NA,1.123888345735,NA,NA,"No change in PTZvsSAL"
"4172","Nrxn3","L56ExcitatoryNeurons",NA,0.513278754971224,0.513513084931524,NA,"Increase then Baseline"
"4173","Srsf10","L56ExcitatoryNeurons",NA,0.862164302920639,NA,NA,"No change in PTZvsSAL"
"4174","Atf7","L56ExcitatoryNeurons",NA,0.674482932241122,NA,NA,"No change in PTZvsSAL"
"4175","Cep126","L56ExcitatoryNeurons",NA,0.959702460220538,NA,NA,"No change in PTZvsSAL"
"4176","Mfhas1","L56ExcitatoryNeurons",NA,0.904418859885785,NA,NA,"No change in PTZvsSAL"
"4177","Grid1","L56ExcitatoryNeurons",NA,-0.610332849884863,NA,NA,"No change in PTZvsSAL"
"4178","Iqgap1","L56ExcitatoryNeurons",NA,0.786811733383367,NA,NA,"No change in PTZvsSAL"
"4179","Asph","L56ExcitatoryNeurons",NA,0.963249633071754,NA,NA,"No change in PTZvsSAL"
"4180","Rnf217","L56ExcitatoryNeurons",NA,0.632310681015119,NA,NA,"No change in PTZvsSAL"
"4181","Upp2","L56ExcitatoryNeurons",NA,0.948625481112597,NA,NA,"No change in PTZvsSAL"
"4182","Lrch3","L56ExcitatoryNeurons",NA,0.793189142845049,NA,NA,"No change in PTZvsSAL"
"4183","Lingo2","L56ExcitatoryNeurons",NA,-0.572239611798881,NA,NA,"No change in PTZvsSAL"
"4184","Psap","L56ExcitatoryNeurons",NA,-0.989280421497831,NA,NA,"No change in PTZvsSAL"
"4185","Mpped2","L56ExcitatoryNeurons",NA,1.11529261406405,NA,NA,"No change in PTZvsSAL"
"4186","Pcmtd1","L56ExcitatoryNeurons",NA,0.605640354666855,NA,NA,"No change in PTZvsSAL"
"4187","Rap1gap2","L56ExcitatoryNeurons",NA,0.647134239096558,NA,NA,"No change in PTZvsSAL"
"4188","Cnnm2","L56ExcitatoryNeurons",NA,0.990805786696496,NA,NA,"No change in PTZvsSAL"
"4189","Ipcef1","L56ExcitatoryNeurons",NA,0.895561861838469,NA,NA,"No change in PTZvsSAL"
"4190","Rph3a","L56ExcitatoryNeurons",NA,0.829564313853064,1.1034316763138,NA,"Increase then Baseline"
"4191","Pibf1","L56ExcitatoryNeurons",NA,0.866480331882261,NA,NA,"No change in PTZvsSAL"
"4192","Malat1","L56ExcitatoryNeurons",NA,-0.207437126370229,NA,NA,"No change in PTZvsSAL"
"4193","Prr14l","L56ExcitatoryNeurons",NA,0.967712349512081,NA,NA,"No change in PTZvsSAL"
"4194","Mphosph9","L56ExcitatoryNeurons",NA,1.04680981232212,NA,NA,"No change in PTZvsSAL"
"4195","Wdpcp","L56ExcitatoryNeurons",NA,0.861376063209197,NA,NA,"No change in PTZvsSAL"
"4196","5330434G04Rik","L56ExcitatoryNeurons",NA,0.529279695659235,NA,NA,"No change in PTZvsSAL"
