"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Robo1",0.00404840363685431,1.11383469691878,0.349,0.183,1,"Robo1","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Gtf2i",0.00414764414028722,0.515226208113717,0.418,0.268,1,"Gtf2i","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Fgfr2",0.00415234847567451,-0.343751371067894,0.565,0.525,1,"Fgfr2","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"C130071C03Rik",0.0042560814993842,0.211405262729599,0.823,0.682,1,"C130071C03Rik","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"U2surp",0.00439247537247041,0.555319705258049,0.299,0.173,1,"U2surp","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Kif1b",0.00439543281573247,-0.213214059139222,0.806,0.739,1,"Kif1b","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Hnrnpdl",0.00442138852248734,0.274379326109837,0.471,0.328,1,"Hnrnpdl","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Itgav",0.00449418760085757,-0.78304272735607,0.244,0.316,1,"Itgav","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Laptm4a",0.00449903510103891,-0.658994485304506,0.197,0.259,1,"Laptm4a","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Foxo1",0.00463756421219876,-0.740068653554931,0.197,0.28,1,"Foxo1","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Pigk",0.0047101373064339,0.9834513165592,0.31,0.171,1,"Pigk","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Ptpn12",0.00474518976968734,0.508630251302737,0.366,0.226,1,"Ptpn12","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Vcan",0.00487555096605825,-0.63790814503762,0.258,0.352,1,"Vcan","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Pbx1",0.00502907487651401,0.279125703064373,0.9,0.81,1,"Pbx1","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
