"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Mphosph9",1.30867531986511e-08,0.882611010779858,0.34,0.158,0.000327783907366613,"Mphosph9","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Tmem108",1.33126654831299e-08,-0.625677575606849,0.695,0.743,0.000333442332355954,"Tmem108","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Golga1",1.34874906532601e-08,0.886920288602517,0.288,0.12,0.000337821178392205,"Golga1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Hdac8",1.41365430991456e-08,0.622260222279894,0.332,0.148,0.000354077995004299,"Hdac8","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Gm2824",1.42174067400659e-08,0.779323559725634,0.396,0.197,0.00035610338661843,"Gm2824","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nptx1",1.45202752884079e-08,0.656140561142284,0.322,0.137,0.000363689335148752,"Nptx1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"St8sia5",1.4730011259831e-08,0.850050398649361,0.253,0.096,0.000368942592024988,"St8sia5","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Pi4ka",1.65954350867041e-08,0.631026735924638,0.66,0.44,0.000415665862616677,"Pi4ka","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nnat",1.75458927520613e-08,-0.871224924652937,0.549,0.648,0.00043947197576088,"Nnat","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Rims2",1.88909515620072e-08,0.273482144511837,0.995,0.959,0.000473161663773594,"Rims2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Mast4",1.93185426849019e-08,0.88297999168912,0.513,0.306,0.000483871538628737,"Mast4","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Zwint",1.9526743071369e-08,0.453097554200534,0.561,0.314,0.000489086333708579,"Zwint","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Galnt11",1.95822991053049e-08,0.551508774363338,0.392,0.183,0.000490477845690572,"Galnt11","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Phc3",2.06268887408313e-08,0.456008842314422,0.437,0.216,0.000516641682291601,"Phc3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Hivep3",2.11748918133539e-08,0.500276587156566,0.703,0.467,0.000530367515249075,"Hivep3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
